"","bill_id","pct_repub","num_sponsors","signed","effective","filed_wo_signature","is_law"
"2233","HB 3127",1,1,0,0,0,0
"2234","HB 3128",1,1,0,0,0,0
"2235","HB 3129",1,1,0,0,0,0
"2236","HB 313",0.666666666666667,3,0,0,0,0
"2237","HB 3130",0.833333333333333,6,0,0,0,0
"2238","HB 3131",0,1,0,0,0,0
"2239","HB 3132",1,1,0,0,0,0
"2240","HB 3133",1,1,0,0,0,0
"2241","HB 3134",1,1,0,0,0,0
"2242","HB 3135",1,1,0,0,0,0
"2243","HB 3136",1,2,0,0,0,0
"2244","HB 3137",1,1,0,0,0,0
"2245","HB 3138",0,1,0,0,0,0
"2246","HB 3139",0,1,0,0,0,0
"2247","HB 314",0,1,0,0,0,0
"2248","HB 3140",0,1,0,0,0,0
"2249","HB 3141",1,1,0,0,0,0
"2250","HB 3144",0,1,0,0,0,0
"2251","HB 3145",0,1,0,0,0,0
"2252","HB 3146",0,3,0,0,0,0
"2253","HB 3147",0,1,0,0,0,0
"2254","HB 3148",0,1,0,0,0,0
"2255","HB 3149",1,1,0,0,0,0
"2256","HB 315",0,1,0,0,0,0
"2257","HB 3150",0.5,4,0,0,0,0
"2258","HB 3151",1,1,0,0,0,0
"2259","HB 3152",0.111111111111111,9,0,0,0,0
"2260","HB 3153",1,1,0,0,0,0
"2261","HB 3154",1,1,0,0,0,0
"2262","HB 3155",0,1,0,0,0,0
"2263","HB 3156",1,1,0,0,0,0
"2264","HB 3157",1,2,0,0,0,0
"2265","HB 3158",0.75,16,1,1,1,1
"2266","HB 3159",1,1,0,0,0,0
"2267","HB 316",0,1,0,0,0,0
"2268","HB 3160",1,3,0,0,0,0
"2269","HB 3161",1,2,0,0,0,0
"2270","HB 3162",1,1,0,0,0,0
"2271","HB 3163",1,1,0,0,0,0
"2272","HB 3164",0,2,0,0,0,0
"2273","HB 3165",0,2,0,0,0,0
"2274","HB 3167",0.75,8,0,0,0,0
"2275","HB 3168",1,1,0,0,0,0
"2276","HB 3169",1,2,0,0,0,0
"2277","HB 317",0,2,0,0,0,0
"2278","HB 3170",1,1,0,0,0,0
"2279","HB 3171",1,1,0,0,0,0
"2280","HB 3172",0.545454545454545,11,0,0,0,0
"2281","HB 3173",1,2,0,0,0,0
"2282","HB 3174",0,1,0,0,0,0
"2283","HB 3175",0,1,0,0,0,0
"2284","HB 3176",1,1,0,0,0,0
"2285","HB 3177",1,1,0,0,0,0
"2286","HB 3178",0.5,2,0,0,0,0
"2287","HB 3179",0.333333333333333,3,0,0,0,0
"2288","HB 318",0,1,0,0,0,0
"2289","HB 3180",1,1,0,0,0,0
"2290","HB 3181",1,2,0,0,0,0
"2291","HB 3182",0.428571428571429,7,0,0,0,0
"2292","HB 3183",0,2,0,0,0,0
"2293","HB 3184",1,1,0,0,0,0
"2294","HB 3185",1,2,0,0,0,0
"2295","HB 3186",0,1,0,0,0,0
"2296","HB 3187",0,1,0,0,0,0
"2297","HB 3188",0,2,0,0,0,0
"2298","HB 3189",1,1,0,0,0,0
"2299","HB 319",0,1,0,0,0,0
"2300","HB 3190",0,1,0,0,0,0
"2301","HB 3191",0,1,0,0,0,0
"2302","HB 3192",0,1,0,0,0,0
"2303","HB 3193",0.333333333333333,3,0,0,0,0
"2304","HB 3194",0,1,0,0,0,0
"2305","HB 3195",0,1,0,0,0,0
"2306","HB 3196",0,1,0,0,0,0
"2307","HB 3197",0,1,0,0,0,0
"2308","HB 3198",1,2,0,0,0,0
"2309","HB 3199",1,1,0,0,0,0
"2310","HB 320",0,1,0,0,0,0
"2311","HB 3200",1,1,0,0,0,0
"2312","HB 3201",1,1,0,0,0,0
"2313","HB 3202",1,1,0,0,0,0
"2314","HB 3203",0.5,2,0,0,0,0
"2315","HB 3204",0,2,0,0,0,0
"2316","HB 3205",0,1,0,0,0,0
"2317","HB 3206",1,1,0,0,0,0
"2318","HB 3207",1,1,0,0,0,0
"2319","HB 3208",0.5,2,0,0,0,0
"2320","HB 3209",1,1,0,0,0,0
"2321","HB 321",0,1,0,0,0,0
"2322","HB 3210",1,1,0,0,0,0
"2323","HB 3211",1,1,0,0,0,0
"2324","HB 3212",1,1,0,0,0,0
"2325","HB 3213",0,1,0,0,0,0
"2326","HB 3214",0,1,0,0,0,0
"2327","HB 3215",1,2,0,0,0,0
"2328","HB 3216",1,4,0,0,0,0
"2329","HB 3217",1,1,0,0,0,0
"2330","HB 3218",1,2,0,0,0,0
"2331","HB 3219",1,2,0,0,0,0
"2332","HB 322",0.25,12,0,0,0,0
"2333","HB 3220",1,2,1,1,1,1
"2334","HB 3221",1,1,0,0,0,0
"2335","HB 3222",1,1,0,0,0,0
"2336","HB 3223",0.8,5,0,0,0,0
"2337","HB 3224",0,1,0,0,0,0
"2338","HB 3225",1,1,0,0,0,0
"2339","HB 3226",1,1,0,0,0,0
"2340","HB 3227",0,2,0,0,0,0
"2341","HB 3228",0,1,0,0,0,0
"2342","HB 3229",1,1,0,0,0,0
"2343","HB 323",0,1,0,0,0,0
"2344","HB 3230",1,1,0,0,0,0
"2345","HB 3231",1,1,0,0,0,0
"2346","HB 3232",1,2,0,0,0,0
"2347","HB 3233",1,1,0,0,0,0
"2348","HB 3234",0,1,0,0,0,0
"2349","HB 3235",0,1,0,0,0,0
"2350","HB 3236",0.75,4,0,0,0,0
"2351","HB 3237",0,2,1,1,1,1
"2352","HB 3238",0.5,2,0,0,0,0
"2353","HB 3239",1,7,0,0,0,0
"2354","HB 324",0,1,0,0,0,0
"2355","HB 3240",1,1,0,0,0,0
"2356","HB 3242",1,1,0,0,0,0
"2357","HB 3243",1,2,0,0,0,0
"2358","HB 3244",0,1,0,0,0,0
"2359","HB 3245",1,1,0,0,0,0
"2360","HB 3246",1,2,0,0,0,0
"2361","HB 3247",1,1,0,0,0,0
"2362","HB 3248",1,2,0,0,0,0
"2363","HB 3249",1,1,0,0,0,0
"2364","HB 325",0,1,0,0,0,0
"2365","HB 3250",1,1,0,0,0,0
"2366","HB 3251",1,1,0,0,0,0
"2367","HB 3252",0.2,5,0,0,0,0
"2368","HB 3253",0,1,0,0,0,0
"2369","HB 3254",1,2,0,0,0,0
"2370","HB 3255",1,1,0,0,0,0
"2371","HB 3256",0.2,5,0,0,0,0
"2372","HB 3257",1,2,1,1,1,1
"2373","HB 3258",1,1,0,0,0,0
"2374","HB 3259",1,1,0,0,0,0
"2375","HB 326",0.2,5,0,0,0,0
"2376","HB 3260",0.5,2,0,0,0,0
"2377","HB 3261",1,1,0,0,0,0
"2378","HB 3262",0,5,0,0,0,0
"2379","HB 3263",0,1,0,0,0,0
"2380","HB 3264",1,1,0,0,0,0
"2381","HB 3265",0,1,0,0,0,0
"2382","HB 3266",0,1,0,0,0,0
"2383","HB 3267",1,1,0,0,0,0
"2384","HB 3268",0,1,0,0,0,0
"2385","HB 3269",0,1,0,0,0,0
"2386","HB 327",0,1,0,0,0,0
"2387","HB 3270",1,3,0,0,0,0
"2388","HB 3271",1,1,0,0,0,0
"2389","HB 3272",0.5,2,0,0,0,0
"2390","HB 3273",1,1,0,0,0,0
"2391","HB 3274",1,1,0,0,0,0
"2392","HB 3275",1,2,0,0,0,0
"2393","HB 3276",0.717391304347826,46,1,1,1,1
"2394","HB 3277",0,1,0,0,0,0
"2395","HB 3278",1,1,0,0,0,0
"2396","HB 3279",1,1,0,0,0,0
"2397","HB 328",1,2,0,0,0,0
"2398","HB 3280",0,1,0,0,0,0
"2399","HB 3281",0,2,0,0,0,0
"2400","HB 3282",0,1,0,0,0,0
"2401","HB 3283",0,3,0,0,0,0
"2402","HB 3284",1,1,0,0,0,0
"2403","HB 3285",0,1,0,0,0,0
"2404","HB 3286",0.75,4,0,0,0,0
"2405","HB 3287",0.6,15,0,0,0,0
"2406","HB 3288",1,1,0,0,0,0
"2407","HB 329",0,1,0,0,0,0
"2408","HB 3290",1,1,0,0,0,0
"2409","HB 3291",1,1,0,0,0,0
"2410","HB 3292",0.333333333333333,6,0,0,0,0
"2411","HB 3293",1,4,0,0,0,0
"2412","HB 3294",0.666666666666667,6,0,0,0,0
"2413","HB 3295",1,2,0,0,0,0
"2414","HB 3296",1,2,0,0,0,0
"2415","HB 3297",1,6,0,0,0,0
"2416","HB 3299",0,1,0,0,0,0
"2417","HB 330",0,1,0,0,0,0
"2418","HB 3301",0,2,0,0,0,0
"2419","HB 3302",1,1,0,0,0,0
"2420","HB 3304",1,3,0,0,0,0
"2421","HB 3305",1,4,0,0,0,0
"2422","HB 3306",1,1,0,0,0,0
"2423","HB 3307",1,1,0,0,0,0
"2424","HB 3308",1,1,0,0,0,0
"2425","HB 3309",1,1,0,0,0,0
"2426","HB 331",0,1,0,0,0,0
"2427","HB 3310",1,1,0,0,0,0
"2428","HB 3311",1,1,0,0,0,0
"2429","HB 3312",0,1,0,0,0,0
"2430","HB 3313",0,1,0,0,0,0
"2431","HB 3314",1,1,0,0,0,0
"2432","HB 3315",1,1,0,0,0,0
"2433","HB 3316",1,1,0,0,0,0
"2434","HB 3317",0,1,0,0,0,0
"2435","HB 3318",1,1,0,0,0,0
"2436","HB 3319",1,1,0,0,0,0
"2437","HB 332",0.8,5,0,0,0,0
"2438","HB 3320",1,1,0,0,0,0
"2439","HB 3321",1,2,0,0,0,0
"2440","HB 3322",0,1,0,0,0,0
"2441","HB 3323",0.5,2,0,0,0,0
"2442","HB 3324",0.4,5,0,0,0,0
"2443","HB 3325",0,1,0,0,0,0
"2444","HB 3326",1,1,0,0,0,0
"2445","HB 3327",0,1,0,0,0,0
"2446","HB 3328",0,1,0,0,0,0
"2447","HB 3329",1,2,1,1,1,1
"2448","HB 333",1,4,0,0,0,0
"2449","HB 3330",0,1,0,0,0,0
"2450","HB 3331",0,1,0,0,0,0
"2451","HB 3332",1,18,0,0,0,0
"2452","HB 3333",1,1,0,0,0,0
"2453","HB 3334",1,1,0,0,0,0
"2454","HB 3335",1,2,0,0,0,0
"2455","HB 3336",1,1,0,0,0,0
"2456","HB 3337",1,3,0,0,0,0
"2457","HB 3338",0.5,2,0,0,0,0
"2458","HB 3339",0,1,0,0,0,0
"2459","HB 334",0,1,0,0,0,0
"2460","HB 3340",0.333333333333333,3,0,0,0,0
"2461","HB 3341",0,1,0,0,0,0
"2462","HB 3342",1,2,0,0,0,0
"2463","HB 3343",1,3,0,0,0,0
"2464","HB 3344",1,1,0,0,0,0
"2465","HB 3345",1,1,0,0,0,0
"2466","HB 3346",0,1,0,0,0,0
"2467","HB 3347",1,1,0,0,0,0
"2468","HB 3348",1,1,0,0,0,0
"2469","HB 3349",0.333333333333333,6,0,0,0,0
"2470","HB 335",0,1,0,0,0,0
"2471","HB 3350",0,1,0,0,0,0
"2472","HB 3351",1,1,0,0,0,0
"2473","HB 3352",0,1,0,0,0,0
"2474","HB 3353",0,1,0,0,0,0
"2475","HB 3354",0,1,0,0,0,0
"2476","HB 3355",0,1,0,0,0,0
"2477","HB 3356",0.5,2,0,0,0,0
"2478","HB 3357",1,1,0,0,0,0
"2479","HB 3358",0.5,4,0,0,0,0
"2480","HB 3359",0.5,2,0,0,0,0
"2481","HB 336",0,1,0,0,0,0
"2482","HB 3360",0.545454545454545,11,0,0,0,0
"2483","HB 3361",1,1,0,0,0,0
"2484","HB 3362",1,1,0,0,0,0
"2485","HB 3363",0,2,0,0,0,0
"2486","HB 3364",1,3,0,0,0,0
"2487","HB 3365",1,1,0,0,0,0
"2488","HB 3366",1,1,0,0,0,0
"2489","HB 3367",1,1,0,0,0,0
"2490","HB 3368",0,1,0,0,0,0
"2491","HB 3369",0.5,2,0,0,0,0
"2492","HB 337",0.285714285714286,7,0,0,0,0
"2493","HB 3370",1,2,0,0,0,0
"2494","HB 3372",1,1,0,0,0,0
"2495","HB 3373",1,1,0,0,0,0
"2496","HB 3374",1,1,0,0,0,0
"2497","HB 3375",0,2,0,0,0,0
"2498","HB 3376",1,3,0,0,0,0
"2499","HB 3377",1,1,0,0,0,0
"2500","HB 3378",1,1,0,0,0,0
"2501","HB 3379",0.5,4,0,0,0,0
"2502","HB 338",1,2,0,0,0,0
"2503","HB 3380",1,1,0,0,0,0
"2504","HB 3381",1,1,0,0,0,0
"2505","HB 3382",1,1,0,0,0,0
"2506","HB 3383",1,1,0,0,0,0
"2507","HB 3384",1,1,0,0,0,0
"2508","HB 3385",0,1,0,0,0,0
"2509","HB 3386",1,1,0,0,0,0
"2510","HB 3387",1,1,0,0,0,0
"2511","HB 3388",1,1,0,0,0,0
"2512","HB 3389",1,2,0,0,0,0
"2513","HB 339",0.980392156862745,51,0,0,0,0
"2514","HB 3390",1,1,0,0,0,0
"2515","HB 3391",1,2,0,0,0,0
"2516","HB 3392",1,1,0,0,0,0
"2517","HB 3393",0,1,0,0,0,0
"2518","HB 3394",1,1,0,0,0,0
"2519","HB 3395",1,1,0,0,0,0
"2520","HB 3398",1,2,0,0,0,0
"2521","HB 3399",1,1,0,0,0,0
"2522","HB 34",0.5,4,0,0,0,0
"2523","HB 340",1,1,0,0,0,0
"2524","HB 3400",0,1,0,0,0,0
"2525","HB 3401",0,1,0,0,0,0
"2526","HB 3402",1,2,0,0,0,0
"2527","HB 3403",0,1,0,0,0,0
"2528","HB 3404",1,1,0,0,0,0
"2529","HB 3405",1,1,0,0,0,0
"2530","HB 3406",1,1,0,0,0,0
"2531","HB 3407",0,2,0,0,0,0
"2532","HB 3408",0,1,0,0,0,0
"2533","HB 3409",0.6,5,0,0,0,0
"2534","HB 341",0,1,0,0,0,0
"2535","HB 3410",0,4,0,0,0,0
"2536","HB 3411",0,1,0,0,0,0
"2537","HB 3412",1,1,0,0,0,0
"2538","HB 3413",0,1,0,0,0,0
"2539","HB 3414",1,1,0,0,0,0
"2540","HB 3415",1,1,0,0,0,0
"2541","HB 3416",0,1,0,0,0,0
"2542","HB 3417",0,1,0,0,0,0
"2543","HB 3418",1,1,0,0,0,0
"2544","HB 342",0,1,0,0,0,0
"2545","HB 3420",1,1,0,0,0,0
"2546","HB 3421",1,1,0,0,0,0
"2547","HB 3422",1,2,0,0,0,0
"2548","HB 3423",0.5,2,0,0,0,0
"2549","HB 3424",0,1,0,0,0,0
"2550","HB 3425",1,1,0,0,0,0
"2551","HB 3426",1,5,0,0,0,0
"2552","HB 3427",1,1,0,0,0,0
"2553","HB 3428",0,1,0,0,0,0
"2554","HB 3429",1,1,0,0,0,0
"2555","HB 343",0,2,0,0,0,0
"2556","HB 3430",1,1,0,0,0,0
"2557","HB 3431",1,1,0,0,0,0
"2558","HB 3432",1,1,0,0,0,0
"2559","HB 3433",1,14,0,0,0,0
"2560","HB 3434",1,3,0,0,0,0
"2561","HB 3435",1,1,0,0,0,0
"2562","HB 3436",1,1,0,0,0,0
"2563","HB 3437",0,1,0,0,0,0
"2564","HB 3438",1,3,0,0,0,0
"2565","HB 3439",0.666666666666667,15,0,0,0,0
"2566","HB 344",0,1,0,0,0,0
"2567","HB 3440",0.75,4,0,0,0,0
"2568","HB 3441",1,2,0,0,0,0
"2569","HB 3442",1,2,0,0,0,0
"2570","HB 3445",0,1,0,0,0,0
"2571","HB 3446",0,1,0,0,0,0
"2572","HB 3447",0,1,0,0,0,0
"2573","HB 3448",0,1,0,0,0,0
"2574","HB 3449",0,1,0,0,0,0
"2575","HB 345",0,1,0,0,0,0
"2576","HB 3450",0,1,0,0,0,0
"2577","HB 3451",0.637931034482759,116,0,0,0,0
"2578","HB 3452",0,1,0,0,0,0
"2579","HB 3453",1,2,0,0,0,0
"2580","HB 3454",1,1,0,0,0,0
"2581","HB 3455",1,1,0,0,0,0
"2582","HB 3456",1,1,0,0,0,0
"2583","HB 3457",0,1,0,0,0,0
"2584","HB 3458",1,1,0,0,0,0
"2585","HB 3459",0,1,0,0,0,0
"2586","HB 346",0,1,0,0,0,0
"2587","HB 3460",1,1,0,0,0,0
"2588","HB 3461",0.5,2,0,0,0,0
"2589","HB 3462",0,1,0,0,0,0
"2590","HB 3463",1,1,0,0,0,0
"2591","HB 3464",1,1,0,0,0,0
"2592","HB 3465",0,1,0,0,0,0
"2593","HB 3466",0,1,0,0,0,0
"2594","HB 3467",0,1,0,0,0,0
"2595","HB 3468",0,1,0,0,0,0
"2596","HB 3469",0,1,0,0,0,0
"2597","HB 347",0,2,0,0,0,0
"2598","HB 3470",0.5,2,0,0,0,0
"2599","HB 3471",0,1,0,0,0,0
"2600","HB 3472",1,1,0,0,0,0
"2601","HB 3473",0,1,0,0,0,0
"2602","HB 3474",1,1,0,0,0,0
"2603","HB 3475",1,1,0,0,0,0
"2604","HB 3476",1,1,0,0,0,0
"2605","HB 3477",0,1,0,0,0,0
"2606","HB 3478",0,1,0,0,0,0
"2607","HB 3479",0,1,0,0,0,0
"2608","HB 348",0,1,0,0,0,0
"2609","HB 3480",1,1,0,0,0,0
"2610","HB 3481",0.333333333333333,3,0,0,0,0
"2611","HB 3482",0,1,0,0,0,0
"2612","HB 3483",0,1,0,0,0,0
"2613","HB 3484",0.5,2,1,1,1,1
"2614","HB 3485",0,1,0,0,0,0
"2615","HB 3486",0,1,0,0,0,0
"2616","HB 3487",1,1,0,0,0,0
"2617","HB 3488",0.666666666666667,6,0,0,0,0
"2618","HB 349",0.333333333333333,3,0,0,0,0
"2619","HB 3490",1,1,0,0,0,0
"2620","HB 3491",1,1,0,0,0,0
"2621","HB 3492",1,2,0,0,0,0
"2622","HB 3493",0,1,0,0,0,0
"2623","HB 3494",1,5,0,0,0,0
"2624","HB 3495",1,1,0,0,0,0
"2625","HB 3496",1,2,0,0,0,0
"2626","HB 3497",1,1,0,0,0,0
"2627","HB 3499",1,1,0,0,0,0
"2628","HB 35",1,39,0,0,0,0
"2629","HB 350",0,1,0,0,0,0
"2630","HB 3500",0,1,0,0,0,0
"2631","HB 3501",1,1,0,0,0,0
"2632","HB 3502",1,1,0,0,0,0
"2633","HB 3503",0,1,0,0,0,0
"2634","HB 3504",1,1,0,0,0,0
"2635","HB 3505",0,1,0,0,0,0
"2636","HB 3506",1,1,0,0,0,0
"2637","HB 3507",1,1,0,0,0,0
"2638","HB 3508",0,1,0,0,0,0
"2639","HB 3509",1,1,0,0,0,0
"2640","HB 351",0.375,8,0,0,0,0
"2641","HB 3510",1,1,0,0,0,0
"2642","HB 3511",1,1,0,0,0,0
"2643","HB 3512",1,1,0,0,0,0
"2644","HB 3513",1,1,0,0,0,0
"2645","HB 3514",0,1,0,0,0,0
"2646","HB 3515",0,1,0,0,0,0
"2647","HB 3516",0.5,2,0,0,0,0
"2648","HB 3517",0,1,0,0,0,0
"2649","HB 3518",0,1,0,0,0,0
"2650","HB 352",1,2,0,0,0,0
"2651","HB 3520",1,1,0,0,0,0
"2652","HB 3521",1,4,0,0,0,0
"2653","HB 3522",0,1,0,0,0,0
"2654","HB 3523",0,1,0,0,0,0
"2655","HB 3524",1,1,0,0,0,0
"2656","HB 3525",1,1,0,0,0,0
"2657","HB 3526",0.5,2,0,0,0,0
"2658","HB 3527",0,1,0,0,0,0
"2659","HB 3528",0.5,2,0,0,0,0
"2660","HB 3529",0.6,5,0,0,0,0
"2661","HB 353",0,1,0,0,0,0
"2662","HB 3530",0,1,0,0,0,0
"2663","HB 3531",1,1,0,0,0,0
"2664","HB 3532",1,1,0,0,0,0
"2665","HB 3533",0,1,0,0,0,0
"2666","HB 3534",1,1,0,0,0,0
"2667","HB 3535",0.727272727272727,11,0,0,0,0
"2668","HB 3536",1,2,1,1,1,1
"2669","HB 3537",1,2,0,0,0,0
"2670","HB 3538",0,1,0,0,0,0
"2671","HB 3539",1,1,0,0,0,0
"2672","HB 354",0.545454545454545,11,0,0,0,0
"2673","HB 3540",1,1,0,0,0,0
"2674","HB 3541",1,1,0,0,0,0
"2675","HB 3542",1,1,0,0,0,0
"2676","HB 3543",1,1,0,0,0,0
"2677","HB 3544",1,1,0,0,0,0
"2678","HB 3545",1,1,0,0,0,0
"2679","HB 3546",1,2,0,0,0,0
"2680","HB 3547",1,1,0,0,0,0
"2681","HB 3548",1,1,0,0,0,0
"2682","HB 3549",1,1,0,0,0,0
"2683","HB 355",0.619047619047619,21,0,0,0,0
"2684","HB 3550",1,1,0,0,0,0
"2685","HB 3551",1,1,0,0,0,0
"2686","HB 3552",1,1,0,0,0,0
"2687","HB 3553",1,1,0,0,0,0
"2688","HB 3554",0,1,0,0,0,0
"2689","HB 3555",1,1,0,0,0,0
"2690","HB 3556",0,1,0,0,0,0
"2691","HB 3557",1,1,0,0,0,0
"2692","HB 3558",1,1,0,0,0,0
"2693","HB 3559",1,1,0,0,0,0
"2694","HB 356",1,1,0,0,0,0
"2695","HB 3560",1,1,0,0,0,0
"2696","HB 3561",0.5,2,0,0,0,0
"2697","HB 3562",1,1,0,0,0,0
"2698","HB 3563",1,2,0,0,0,0
"2699","HB 3564",1,2,0,0,0,0
"2700","HB 3565",0.5,2,0,0,0,0
"2701","HB 3566",1,8,0,0,0,0
"2702","HB 3567",1,2,0,0,0,0
"2703","HB 3568",1,1,0,0,0,0
"2704","HB 3569",0,1,0,0,0,0
"2705","HB 357",0.222222222222222,9,0,0,0,0
"2706","HB 3570",0,1,0,0,0,0
"2707","HB 3571",1,19,0,0,0,0
"2708","HB 3572",1,2,0,0,0,0
"2709","HB 3573",0,1,0,0,0,0
"2710","HB 3574",0,3,0,0,0,0
"2711","HB 3575",1,1,0,0,0,0
"2712","HB 3576",0.315789473684211,19,0,0,0,0
"2713","HB 3577",1,1,0,0,0,0
"2714","HB 3578",0,1,0,0,0,0
"2715","HB 3579",1,1,0,0,0,0
"2716","HB 358",1,1,0,0,0,0
"2717","HB 3580",0,1,0,0,0,0
"2718","HB 3581",1,1,0,0,0,0
"2719","HB 3582",1,3,0,0,0,0
"2720","HB 3583",1,1,0,0,0,0
"2721","HB 3584",0,1,0,0,0,0
"2722","HB 3586",0,1,0,0,0,0
"2723","HB 3587",0.434782608695652,23,0,0,0,0
"2724","HB 3588",0,1,0,0,0,0
"2725","HB 3589",1,1,0,0,0,0
"2726","HB 359",1,1,0,0,0,0
"2727","HB 3590",1,1,0,0,0,0
"2728","HB 3591",1,1,0,0,0,0
"2729","HB 3592",0,1,0,0,0,0
"2730","HB 3593",0.461538461538462,13,0,0,0,0
"2731","HB 3594",0,2,0,0,0,0
"2732","HB 3597",1,1,0,0,0,0
"2733","HB 3598",1,1,0,0,0,0
"2734","HB 3599",1,1,0,0,0,0
"2735","HB 360",1,1,0,0,0,0
"2736","HB 3600",0,1,0,0,0,0
"2737","HB 3601",0,1,0,0,0,0
"2738","HB 3602",0,1,0,0,0,0
"2739","HB 3603",1,1,0,0,0,0
"2740","HB 3604",1,1,0,0,0,0
"2741","HB 3605",0,1,0,0,0,0
"2742","HB 3606",0.69,100,0,0,0,0
"2743","HB 3607",1,1,0,0,0,0
"2744","HB 3608",1,1,0,0,0,0
"2745","HB 3609",1,1,0,0,0,0
"2746","HB 361",1,1,0,0,0,0
"2747","HB 3610",1,1,0,0,0,0
"2748","HB 3612",1,1,0,0,0,0
"2749","HB 3613",1,1,0,0,0,0
"2750","HB 3614",1,1,0,0,0,0
"2751","HB 3615",1,1,0,0,0,0
"2752","HB 3616",1,1,0,0,0,0
"2753","HB 3617",0,1,0,0,0,0
"2754","HB 3618",0.5,2,0,0,0,0
"2755","HB 3619",0,1,0,0,0,0
"2756","HB 362",0,1,0,0,0,0
"2757","HB 3620",1,1,0,0,0,0
"2758","HB 3621",1,1,0,0,0,0
"2759","HB 3622",1,1,0,0,0,0
"2760","HB 3624",1,1,0,0,0,0
"2761","HB 3625",0,1,0,0,0,0
"2762","HB 3626",1,1,0,0,0,0
"2763","HB 3627",1,1,0,0,0,0
"2764","HB 3628",1,1,0,0,0,0
"2765","HB 3629",1,3,0,0,0,0
"2766","HB 363",0.333333333333333,3,0,0,0,0
"2767","HB 3631",1,1,0,0,0,0
"2768","HB 3632",0,2,0,0,0,0
"2769","HB 3633",1,1,0,0,0,0
"2770","HB 3634",1,1,0,0,0,0
"2771","HB 3635",0.5,2,0,0,0,0
"2772","HB 3636",1,1,0,0,0,0
"2773","HB 3637",0,1,0,0,0,0
"2774","HB 3638",0,1,0,0,0,0
"2775","HB 3639",0,1,0,0,0,0
"2776","HB 364",1,2,0,0,0,0
"2777","HB 3640",0.5,2,0,0,0,0
"2778","HB 3641",1,1,0,0,0,0
"2779","HB 3642",1,1,0,0,0,0
"2780","HB 3643",1,1,0,0,0,0
"2781","HB 3644",1,1,0,0,0,0
"2782","HB 3645",1,1,0,0,0,0
"2783","HB 3646",1,1,0,0,0,0
"2784","HB 3647",0.5,6,0,0,0,0
"2785","HB 3648",1,1,0,0,0,0
"2786","HB 3649",0,3,0,0,0,0
"2787","HB 365",1,1,0,0,0,0
"2788","HB 3650",1,1,0,0,0,0
"2789","HB 3651",1,1,0,0,0,0
"2790","HB 3652",1,2,0,0,0,0
"2791","HB 3653",0,1,0,0,0,0
"2792","HB 3654",1,2,0,0,0,0
"2793","HB 3655",0,2,0,0,0,0
"2794","HB 3656",1,1,0,0,0,0
"2795","HB 3657",1,1,0,0,0,0
"2796","HB 3658",0,1,0,0,0,0
"2797","HB 3659",1,1,0,0,0,0
"2798","HB 366",0,1,0,0,0,0
"2799","HB 3660",1,1,0,0,0,0
"2800","HB 3661",0,1,0,0,0,0
"2801","HB 3662",1,1,0,0,0,0
"2802","HB 3663",1,2,0,0,0,0
"2803","HB 3664",0,1,0,0,0,0
"2804","HB 3665",1,1,0,0,0,0
"2805","HB 3666",1,1,0,0,0,0
"2806","HB 3667",1,1,0,0,0,0
"2807","HB 3668",1,1,0,0,0,0
"2808","HB 3669",1,2,0,0,0,0
"2809","HB 367",0.466666666666667,45,0,0,0,0
"2810","HB 3670",1,1,0,0,0,0
"2811","HB 3671",1,1,0,0,0,0
"2812","HB 3672",0,1,0,0,0,0
"2813","HB 3673",1,1,0,0,0,0
"2814","HB 3674",1,4,0,0,0,0
"2815","HB 3675",0.25,4,0,0,0,0
"2816","HB 3676",1,1,0,0,0,0
"2817","HB 3677",1,1,0,0,0,0
"2818","HB 3678",1,1,0,0,0,0
"2819","HB 3679",0.5,6,0,0,0,0
"2820","HB 368",0.4,5,0,0,0,0
"2821","HB 3680",0,1,0,0,0,0
"2822","HB 3681",0,1,0,0,0,0
"2823","HB 3682",0.4,5,0,0,0,0
"2824","HB 3683",0,1,0,0,0,0
"2825","HB 3684",0,1,0,0,0,0
"2826","HB 3685",0,1,0,0,0,0
"2827","HB 3686",1,1,0,0,0,0
"2828","HB 3687",1,1,0,0,0,0
"2829","HB 3688",1,1,0,0,0,0
"2830","HB 3689",0,1,0,0,0,0
"2831","HB 369",0,1,0,0,0,0
"2832","HB 3690",0.666666666666667,3,0,0,0,0
"2833","HB 3691",0,1,0,0,0,0
"2834","HB 3692",0,1,0,0,0,0
"2835","HB 3693",1,1,0,0,0,0
"2836","HB 3694",0,1,0,0,0,0
"2837","HB 3695",0,1,0,0,0,0
"2838","HB 3696",0,1,0,0,0,0
"2839","HB 3697",0,1,0,0,0,0
"2840","HB 3698",1,1,0,0,0,0
"2841","HB 3699",0,1,0,0,0,0
"2842","HB 370",0,1,0,0,0,0
"2843","HB 3700",0,1,0,0,0,0
"2844","HB 3701",0.5,2,0,0,0,0
"2845","HB 3702",0,1,0,0,0,0
"2846","HB 3703",1,1,0,0,0,0
"2847","HB 3704",1,1,0,0,0,0
"2848","HB 3705",0,1,0,0,0,0
"2849","HB 3706",0,1,0,0,0,0
"2850","HB 3707",0.928571428571429,14,0,0,0,0
"2851","HB 3708",1,1,0,0,0,0
"2852","HB 3709",1,1,0,0,0,0
"2853","HB 371",0.5,2,0,0,0,0
"2854","HB 3710",1,1,0,0,0,0
"2855","HB 3711",1,2,0,0,0,0
"2856","HB 3712",1,1,0,0,0,0
