"","passed_upper","passed_lower","last","signed","first","bill_id"
"2149","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 4168"
"2150","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3885"
"2151","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3543"
"2152","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3234"
"2153","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3121"
"2154","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3183"
"2155","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3179"
"2156","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3347"
"2157","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3422"
"2158","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3902"
"2159","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3550"
"2160","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3168"
"2161","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3935"
"2162","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3482"
"2163","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3263"
"2164","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3611"
"2165","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3509"
"2166","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3555"
"2167","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3374"
"2168","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3153"
"2169","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3343"
"2170","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3335"
"2171","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3950"
"2172","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3256"
"2173","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3707"
"2174","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3510"
"2175","0","2017-05-09 00:00:00","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3150"
"2176","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3491"
"2177","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3471"
"2178","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3089"
"2179","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3201"
"2180","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3763"
"2181","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 4203"
"2182","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3250"
"2183","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3861"
"2184","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3551"
"2185","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3448"
"2186","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-20 00:00:00","HR 1522"
"2187","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-20 00:00:00","HR 1520"
"2188","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-20 00:00:00","HR 1521"
"2189","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1541"
"2190","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1528"
"2191","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1531"
"2192","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1533"
"2193","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1535"
"2194","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1539"
"2195","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1524"
"2196","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1536"
"2197","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1527"
"2198","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1544"
"2199","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1529"
"2200","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1523"
"2201","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1542"
"2202","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1525"
"2203","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1530"
"2204","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1543"
"2205","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1532"
"2206","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1526"
"2207","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1540"
"2208","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-21 00:00:00","HR 1538"
"2209","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-23 00:00:00","HR 1547"
"2210","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1565"
"2211","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1561"
"2212","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1577"
"2213","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1581"
"2214","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1562"
"2215","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1571"
"2216","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1567"
"2217","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1556"
"2218","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1564"
"2219","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1569"
"2220","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1572"
"2221","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1578"
"2222","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1573"
"2223","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1555"
"2224","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1579"
"2225","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1576"
"2226","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1585"
"2227","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1570"
"2228","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1580"
"2229","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1559"
"2230","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1554"
"2231","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1550"
"2232","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1566"
"2233","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1563"
"2234","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1568"
"2235","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1574"
"2236","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1560"
"2237","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1582"
"2238","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1553"
"2239","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1575"
"2240","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1549"
"2241","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1557"
"2242","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-24 00:00:00","HR 1558"
"2243","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1596"
"2244","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1619"
"2245","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1615"
"2246","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1611"
"2247","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1608"
"2248","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1618"
"2249","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1592"
"2250","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1617"
"2251","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1591"
"2252","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1588"
"2253","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1597"
"2254","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1599"
"2255","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1609"
"2256","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1598"
"2257","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1604"
"2258","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1586"
"2259","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1587"
"2260","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1616"
"2261","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1594"
"2262","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1589"
"2263","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1613"
"2264","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1603"
"2265","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1606"
"2266","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1605"
"2267","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1602"
"2268","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1607"
"2269","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1601"
"2270","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1600"
"2271","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1595"
"2272","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-25 00:00:00","HR 1610"
"2273","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1623"
"2274","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1632"
"2275","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1622"
"2276","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1641"
"2277","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1627"
"2278","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1624"
"2279","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1634"
"2280","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1628"
"2281","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1635"
"2282","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1631"
"2283","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1620"
"2284","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-26 00:00:00","HR 1626"
"2285","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1656"
"2286","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1650"
"2287","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1643"
"2288","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1673"
"2289","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1657"
"2290","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1674"
"2291","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1658"
"2292","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1644"
"2293","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1677"
"2294","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1665"
"2295","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1653"
"2296","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1666"
"2297","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1651"
"2298","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1679"
"2299","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1646"
"2300","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1661"
"2301","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1675"
"2302","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1662"
"2303","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1676"
"2304","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1669"
"2305","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1664"
"2306","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1648"
"2307","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1672"
"2308","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1681"
"2309","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1670"
"2310","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1645"
"2311","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1678"
"2312","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1660"
"2313","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1659"
"2314","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1652"
"2315","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1655"
"2316","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1647"
"2317","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1671"
"2318","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1682"
"2319","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1663"
"2320","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1668"
"2321","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1683"
"2322","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1667"
"2323","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1680"
"2324","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-27 00:00:00","HR 1642"
"2325","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1689"
"2326","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1712"
"2327","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1750"
"2328","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1695"
"2329","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1694"
"2330","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1707"
"2331","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1708"
"2332","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1685"
"2333","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1701"
"2334","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1690"
"2335","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1691"
"2336","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1715"
"2337","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1702"
"2338","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1698"
"2339","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1730"
"2340","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1748"
"2341","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1693"
"2342","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1769"
"2343","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1703"
"2344","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1705"
"2345","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1700"
"2346","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1696"
"2347","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1759"
"2348","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1709"
"2349","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1714"
"2350","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1697"
"2351","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1713"
"2352","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1687"
"2353","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1688"
"2354","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1684"
"2355","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1686"
"2356","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1692"
"2357","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1717"
"2358","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1711"
"2359","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1710"
"2360","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1716"
"2361","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1704"
"2362","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1699"
"2363","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1706"
"2364","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-04-28 00:00:00","HR 1776"
"2365","0","2017-05-05 00:00:00","2017-05-11 00:00:00","0","2017-05-03 00:00:00","HR 1911"
"2366","0","2017-05-09 00:00:00","2017-05-11 00:00:00","0","2017-05-04 00:00:00","HR 1937"
"2367","0","2017-05-11 00:00:00","2017-05-11 00:00:00","0","2017-05-10 00:00:00","HR 2069"
"2368","0","0","2017-05-10 00:00:00","0","2016-11-29 00:00:00","HB 461"
"2369","0","0","2017-05-10 00:00:00","0","2016-11-16 00:00:00","HB 387"
"2370","0","2017-05-03 00:00:00","2017-05-10 00:00:00","0","2016-12-20 00:00:00","HB 664"
"2371","0","2017-05-09 00:00:00","2017-05-10 00:00:00","0","2016-11-14 00:00:00","HB 183"
"2372","0","0","2017-05-10 00:00:00","0","2016-11-14 00:00:00","HB 142"
"2373","0","0","2017-05-10 00:00:00","0","2016-12-08 00:00:00","HB 539"
"2374","0","0","2017-05-10 00:00:00","0","2016-11-30 00:00:00","HB 472"
"2375","0","0","2017-05-10 00:00:00","0","2016-11-14 00:00:00","HB 233"
"2376","0","0","2017-05-10 00:00:00","0","2016-11-16 00:00:00","HB 383"
"2377","0","0","2017-05-10 00:00:00","0","2016-12-21 00:00:00","HB 679"
"2378","0","0","2017-05-10 00:00:00","0","2016-11-14 00:00:00","HB 194"
"2379","0","0","2017-05-10 00:00:00","0","2016-11-21 00:00:00","HB 415"
"2380","0","2017-04-06 00:00:00","2017-05-10 00:00:00","0","2016-11-17 00:00:00","HB 402"
"2381","0","0","2017-05-10 00:00:00","0","2016-12-12 00:00:00","HB 574"
"2382","0","0","2017-05-10 00:00:00","0","2016-12-21 00:00:00","HB 673"
"2383","0","2017-05-05 00:00:00","2017-05-10 00:00:00","0","2016-12-21 00:00:00","HB 715"
"2384","0","0","2017-05-10 00:00:00","0","2017-01-06 00:00:00","HB 852"
"2385","0","2017-05-08 00:00:00","2017-05-10 00:00:00","0","2017-01-06 00:00:00","HB 850"
"2386","0","2017-05-08 00:00:00","2017-05-10 00:00:00","0","2017-01-06 00:00:00","HJR 52"
"2387","0","0","2017-05-10 00:00:00","0","2017-01-17 00:00:00","HB 1057"
"2388","0","0","2017-05-10 00:00:00","0","2017-01-11 00:00:00","HB 944"
"2389","0","0","2017-05-10 00:00:00","0","2017-01-12 00:00:00","HB 971"
"2390","0","2017-05-09 00:00:00","2017-05-10 00:00:00","0","2017-01-10 00:00:00","HB 918"
"2391","0","2017-05-09 00:00:00","2017-05-10 00:00:00","0","2017-01-10 00:00:00","HB 917"
"2392","0","0","2017-05-10 00:00:00","0","2017-01-18 00:00:00","HB 1110"
"2393","0","2017-04-19 00:00:00","2017-05-10 00:00:00","0","2017-01-31 00:00:00","HB 1381"
"2394","0","2017-05-09 00:00:00","2017-05-10 00:00:00","0","2017-02-03 00:00:00","HB 1532"
