state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
tx,81,lower,HB 2307,TXV00000280,upper,to third reading,2009-05-27 00:00:00,other,0,0,0
tx,81,lower,HB 2308,TXV00000281,lower,final passage,2009-05-08 00:00:00,passage,79,55,16
tx,81,lower,HB 2314,TXV00000282,upper,to third reading,2009-05-14 00:00:00,other,0,0,0
tx,81,lower,HB 2317,TXV00000283,lower,final passage,2009-04-28 00:00:00,passage,134,12,4
tx,81,lower,HB 2318,TXV00000284,lower,final passage,2009-04-24 00:00:00,passage,132,0,18
tx,81,lower,HB 232,TXV00000285,lower,final passage,2009-04-22 00:00:00,passage,120,25,5
tx,81,lower,HB 2328,TXV00000286,lower,final passage,2009-04-30 00:00:00,passage,131,0,19
tx,81,lower,HB 233,TXV00000287,lower,final passage,2009-05-07 00:00:00,passage,95,48,7
tx,81,lower,HB 2333,TXV00000288,upper,to third reading,2009-05-20 00:00:00,other,0,0,0
tx,81,lower,HB 2347,TXV00000289,lower,final passage,2009-04-29 00:00:00,passage,98,43,9
tx,81,lower,HB 2348,TXV00000290,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 2360,TXV00000291,lower,final passage,2009-05-08 00:00:00,passage,85,52,13
tx,81,lower,HB 2368,TXV00000292,upper,to third reading,2009-05-26 00:00:00,other,0,0,0
tx,81,lower,HB 2368,TXV00000293,upper,to third reading,2009-05-26 00:00:00,,0,0,0
tx,81,lower,HB 2374,TXV00000294,lower,to engrossment,2009-04-07 00:00:00,other,109,34,7
tx,81,lower,HB 2374,TXV00000295,lower,final passage,2009-04-08 00:00:00,passage,102,43,5
tx,81,lower,HB 2386,TXV00000296,lower,final passage,2009-05-04 00:00:00,passage,97,46,7
tx,81,lower,HB 2387,TXV00000297,lower,final passage,2009-04-15 00:00:00,passage,146,0,4
tx,81,lower,HB 2389,TXV00000298,lower,final passage,2009-04-28 00:00:00,passage,143,0,7
tx,81,lower,HB 2421,TXV00000299,lower,final passage,2009-04-17 00:00:00,passage,149,0,1
tx,81,lower,HB 2424,TXV00000300,upper,to third reading,2009-05-20 00:00:00,other,0,0,0
tx,81,lower,HB 2435,TXV00000301,lower,final passage,2009-05-04 00:00:00,passage,140,0,10
tx,81,lower,HB 2438,TXV00000302,lower,final passage,2009-05-11 00:00:00,passage,144,0,6
tx,81,lower,HB 2440,TXV00000303,upper,to third reading,2009-05-14 00:00:00,other,0,0,0
tx,81,lower,HB 2440,TXV00000304,upper,to engrossment,2009-05-14 00:00:00,other,0,0,0
tx,81,lower,HB 2440,TXV00000305,lower,final passage,2009-04-24 00:00:00,passage,134,4,12
tx,81,lower,HB 2447,TXV00000306,lower,final passage,2009-04-28 00:00:00,passage,145,0,5
tx,81,lower,HB 2456,TXV00000307,lower,final passage,2009-05-11 00:00:00,passage,112,29,9
tx,81,lower,HB 2457,TXV00000308,upper,to third reading,2009-04-23 00:00:00,other,0,0,0
tx,81,lower,HB 2465,TXV00000309,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 2480,TXV00000310,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 2488,TXV00000311,lower,final passage,2009-04-30 00:00:00,passage,132,0,18
tx,81,lower,HB 2491,TXV00000312,lower,final passage,2009-04-24 00:00:00,passage,107,18,25
tx,81,lower,HB 25,TXV00000313,lower,final passage,2009-04-02 00:00:00,passage,129,13,8
tx,81,lower,HB 2500,TXV00000314,lower,final passage,2009-05-04 00:00:00,passage,127,14,9
tx,81,lower,HB 2502,TXV00000315,lower,final passage,2009-04-24 00:00:00,passage,138,0,12
tx,81,lower,HB 2504,TXV00000316,upper,final passage,2009-05-27 00:00:00,passage,0,0,0
tx,81,lower,HB 2504,TXV00000317,lower,final passage,2009-05-08 00:00:00,passage,138,0,12
tx,81,lower,HB 2507,TXV00000318,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 2509,TXV00000319,upper,to third reading,2009-05-15 00:00:00,other,0,0,0
tx,81,lower,HB 2511,TXV00000320,lower,final passage,2009-05-15 00:00:00,passage,71,63,16
tx,81,lower,HB 2515,TXV00000321,lower,final passage,2009-04-28 00:00:00,passage,147,0,3
tx,81,lower,HB 2524,TXV00000322,upper,to third reading,2009-05-27 00:00:00,other,0,0,0
tx,81,lower,HB 2527,TXV00000323,lower,final passage,2009-04-23 00:00:00,passage,146,0,4
tx,81,lower,HB 2529,TXV00000324,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 2531,TXV00000325,lower,final passage,2009-05-04 00:00:00,passage,142,0,8
tx,81,lower,HB 2532,TXV00000326,lower,final passage,2009-04-28 00:00:00,passage,146,0,4
tx,81,lower,HB 2536,TXV00000327,lower,final passage,2009-05-11 00:00:00,passage,142,0,8
tx,81,lower,HB 2542,TXV00000328,lower,final passage,2009-04-15 00:00:00,passage,147,0,3
tx,81,lower,HB 2546,TXV00000329,lower,final passage,2009-04-22 00:00:00,passage,146,0,4
tx,81,lower,HB 2548,TXV00000330,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 2556,TXV00000331,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 2556,TXV00000332,lower,final passage,2009-05-04 00:00:00,passage,142,0,8
tx,81,lower,HB 2557,TXV00000333,lower,final passage,2009-04-24 00:00:00,passage,139,0,11
tx,81,lower,HB 2558,TXV00000334,upper,to third reading,2009-05-20 00:00:00,other,0,0,0
tx,81,lower,HB 2559,TXV00000335,lower,final passage,2009-05-11 00:00:00,passage,141,0,9
tx,81,lower,HB 2560,TXV00000336,upper,to third reading,2009-05-08 00:00:00,other,0,0,0
tx,81,lower,HB 2564,TXV00000337,lower,final passage,2009-05-06 00:00:00,passage,145,1,4
tx,81,lower,HB 2569,TXV00000338,upper,to third reading,2009-05-13 00:00:00,other,0,0,0
tx,81,lower,HB 2569,TXV00000339,upper,to engrossment,2009-05-13 00:00:00,other,0,0,0
tx,81,lower,HB 2571,TXV00000340,lower,final passage,2009-04-28 00:00:00,passage,147,0,3
tx,81,lower,HB 2572,TXV00000341,lower,final passage,2009-04-28 00:00:00,passage,146,0,4
tx,81,lower,HB 2580,TXV00000342,lower,final passage,2009-04-28 00:00:00,passage,142,4,4
tx,81,lower,HB 2582,TXV00000343,lower,final passage,2009-05-05 00:00:00,passage,141,0,9
tx,81,lower,HB 2584,TXV00000344,lower,final passage,2009-05-07 00:00:00,passage,141,0,9
tx,81,lower,HB 2609,TXV00000345,lower,final passage,2009-05-13 00:00:00,passage,140,1,9
tx,81,lower,HB 2619,TXV00000346,lower,final passage,2009-04-24 00:00:00,passage,134,0,16
tx,81,lower,HB 2626,TXV00000347,lower,final passage,2009-04-22 00:00:00,passage,147,0,3
tx,81,lower,HB 2628,TXV00000348,upper,to third reading,2009-05-19 00:00:00,other,0,0,0
tx,81,lower,HB 2649,TXV00000349,lower,final passage,2009-05-07 00:00:00,passage,139,0,11
tx,81,lower,HB 2654,TXV00000350,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 2654,TXV00000351,lower,final passage,2009-05-12 00:00:00,passage,137,12,1
tx,81,lower,HB 2656,TXV00000352,lower,final passage,2009-05-11 00:00:00,passage,147,0,3
tx,81,lower,HB 2666,TXV00000353,lower,final passage,2009-04-08 00:00:00,passage,148,0,2
tx,81,lower,HB 2667,TXV00000354,lower,final passage,2009-04-28 00:00:00,passage,114,33,3
tx,81,lower,HB 2685,TXV00000355,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 2685,TXV00000356,lower,final passage,2009-05-05 00:00:00,passage,144,0,6
tx,81,lower,HB 269,TXV00000357,lower,final passage,2009-05-12 00:00:00,passage,141,0,9
tx,81,lower,HB 270,TXV00000358,lower,final passage,2009-04-22 00:00:00,passage,146,1,3
tx,81,lower,HB 2705,TXV00000359,lower,final passage,2009-05-13 00:00:00,passage,143,1,6
tx,81,lower,HB 2708,TXV00000360,upper,to third reading,2009-05-27 00:00:00,other,0,0,0
tx,81,lower,HB 271,TXV00000361,lower,final passage,2009-03-31 00:00:00,passage,148,0,2
tx,81,lower,HB 2726,TXV00000362,upper,to third reading,2009-05-20 00:00:00,other,0,0,0
tx,81,lower,HB 2729,TXV00000363,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 2729,TXV00000364,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 2730,TXV00000365,lower,final passage,2009-05-14 00:00:00,passage,145,0,5
tx,81,lower,HB 2735,TXV00000366,lower,final passage,2009-05-04 00:00:00,passage,133,0,17
tx,81,lower,HB 2740,TXV00000367,lower,final passage,2009-05-12 00:00:00,passage,81,66,3
tx,81,lower,HB 2757,TXV00000368,lower,final passage,2009-04-30 00:00:00,passage,130,0,20
tx,81,lower,HB 2774,TXV00000369,lower,final passage,2009-04-28 00:00:00,passage,147,0,3
tx,81,lower,HB 2779,TXV00000370,lower,final passage,2009-04-28 00:00:00,passage,146,0,4
tx,81,lower,HB 2783,TXV00000371,lower,final passage,2009-05-14 00:00:00,passage,76,55,19
tx,81,lower,HB 2788,TXV00000372,lower,final passage,2009-05-05 00:00:00,passage,140,0,10
tx,81,lower,HB 28,TXV00000373,lower,final passage,2009-04-24 00:00:00,passage,138,0,12
tx,81,lower,HB 2805,TXV00000374,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 2806,TXV00000375,lower,final passage,2009-04-28 00:00:00,passage,147,0,3
tx,81,lower,HB 281,TXV00000376,lower,final passage,2009-04-24 00:00:00,passage,95,41,14
tx,81,lower,HB 2820,TXV00000377,lower,final passage,2009-05-11 00:00:00,passage,138,9,3
tx,81,lower,HB 2828,TXV00000378,lower,final passage,2009-05-15 00:00:00,passage,117,22,11
tx,81,lower,HB 2835,TXV00000379,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 2840,TXV00000380,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 2846,TXV00000381,lower,final passage,2009-05-13 00:00:00,passage,140,1,9
tx,81,lower,HB 2859,TXV00000382,lower,final passage,2009-05-11 00:00:00,passage,147,0,3
tx,81,lower,HB 2877,TXV00000383,upper,to third reading,2009-05-18 00:00:00,other,0,0,0
tx,81,lower,HB 2914,TXV00000384,lower,final passage,2009-04-15 00:00:00,passage,146,0,4
tx,81,lower,HB 2919,TXV00000385,lower,final passage,2009-05-14 00:00:00,passage,135,0,15
tx,81,lower,HB 2925,TXV00000386,lower,final passage,2009-05-06 00:00:00,passage,143,0,7
tx,81,lower,HB 2927,TXV00000387,lower,final passage,2009-05-05 00:00:00,passage,142,0,8
tx,81,lower,HB 2932,TXV00000388,lower,final passage,2009-04-28 00:00:00,passage,145,0,5
tx,81,lower,HB 2942,TXV00000389,lower,final passage,2009-05-15 00:00:00,passage,141,0,9
tx,81,lower,HB 2952,TXV00000390,lower,final passage,2009-05-04 00:00:00,passage,139,0,11
tx,81,lower,HB 2961,TXV00000391,upper,to third reading,2009-05-26 00:00:00,other,0,0,0
tx,81,lower,HB 2962,TXV00000392,lower,final passage,2009-05-15 00:00:00,passage,87,55,8
tx,81,lower,HB 2972,TXV00000393,lower,final passage,2009-05-04 00:00:00,passage,142,0,8
tx,81,lower,HB 2985,TXV00000394,lower,final passage,2009-04-30 00:00:00,passage,132,0,18
tx,81,lower,HB 2986,TXV00000395,lower,final passage,2009-05-13 00:00:00,passage,142,1,7
tx,81,lower,HB 2989,TXV00000396,lower,final passage,2009-05-14 00:00:00,passage,138,0,12
tx,81,lower,HB 300,TXV00000397,lower,final passage,2009-05-11 00:00:00,passage,138,6,6
tx,81,lower,HB 3004,TXV00000398,lower,final passage,2009-04-24 00:00:00,passage,139,0,11
tx,81,lower,HB 3005,TXV00000399,lower,final passage,2009-05-07 00:00:00,passage,143,0,7
tx,81,lower,HB 3006,TXV00000400,lower,final passage,2009-05-04 00:00:00,passage,131,8,11
tx,81,lower,HB 3025,TXV00000401,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 3031,TXV00000402,upper,to third reading,2009-05-15 00:00:00,other,0,0,0
tx,81,lower,HB 3068,TXV00000403,lower,final passage,2009-04-30 00:00:00,passage,129,0,21
tx,81,lower,HB 3076,TXV00000404,lower,final passage,2009-04-28 00:00:00,passage,113,35,2
tx,81,lower,HB 3076,TXV00000405,lower,final passage,2009-04-29 00:00:00,passage,144,0,6
tx,81,lower,HB 3079,TXV00000406,lower,final passage,2009-05-08 00:00:00,passage,135,0,15
tx,81,lower,HB 3089,TXV00000407,upper,to third reading,2009-05-26 00:00:00,other,0,0,0
tx,81,lower,HB 3095,TXV00000408,lower,final passage,2009-05-08 00:00:00,passage,134,0,16
tx,81,lower,HB 3097,TXV00000409,lower,final passage,2009-05-06 00:00:00,passage,144,0,6
tx,81,lower,HB 3103,TXV00000410,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 3128,TXV00000411,lower,final passage,2009-05-06 00:00:00,passage,144,2,4
tx,81,lower,HB 313,TXV00000412,lower,final passage,2009-05-14 00:00:00,passage,141,1,8
tx,81,lower,HB 3137,TXV00000413,lower,final passage,2009-05-06 00:00:00,passage,136,1,13
tx,81,lower,HB 3144,TXV00000414,lower,final passage,2009-05-06 00:00:00,passage,136,0,14
tx,81,lower,HB 3147,TXV00000415,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 3148,TXV00000416,lower,to engrossment,2009-05-05 00:00:00,other,76,45,29
tx,81,lower,HB 3148,TXV00000417,lower,final passage,2009-05-06 00:00:00,passage,131,12,7
tx,81,lower,HB 3173,TXV00000418,lower,final passage,2009-05-12 00:00:00,passage,142,6,2
tx,81,lower,HB 319,TXV00000419,lower,final passage,2009-05-07 00:00:00,passage,140,1,9
tx,81,lower,HB 3201,TXV00000420,lower,final passage,2009-05-15 00:00:00,passage,138,0,12
tx,81,lower,HB 3206,TXV00000421,lower,final passage,2009-05-15 00:00:00,passage,140,0,10
tx,81,lower,HB 3224,TXV00000422,lower,final passage,2009-05-12 00:00:00,passage,139,5,6
tx,81,lower,HB 3226,TXV00000423,lower,final passage,2009-05-07 00:00:00,passage,125,16,9
tx,81,lower,HB 3228,TXV00000424,lower,final passage,2009-05-04 00:00:00,passage,142,0,8
tx,81,lower,HB 3231,TXV00000425,lower,final passage,2009-04-28 00:00:00,passage,149,0,1
tx,81,lower,HB 3232,TXV00000426,lower,final passage,2009-05-14 00:00:00,passage,140,0,10
tx,81,lower,HB 3255,TXV00000427,lower,final passage,2009-05-14 00:00:00,passage,139,4,7
tx,81,lower,HB 3276,TXV00000428,lower,final passage,2009-05-07 00:00:00,passage,107,31,12
tx,81,lower,HB 328,TXV00000429,upper,to third reading,2009-05-06 00:00:00,other,0,0,0
tx,81,lower,HB 328,TXV00000430,lower,final passage,2009-04-08 00:00:00,passage,146,0,4
tx,81,lower,HB 3303,TXV00000431,upper,to third reading,2009-05-18 00:00:00,other,0,0,0
tx,81,lower,HB 3306,TXV00000432,upper,to third reading,2009-05-19 00:00:00,other,0,0,0
tx,81,lower,HB 3309,TXV00000433,lower,final passage,2009-04-24 00:00:00,passage,138,0,12
tx,81,lower,HB 3314,TXV00000434,lower,final passage,2009-05-06 00:00:00,passage,142,0,8
tx,81,lower,HB 3316,TXV00000435,lower,final passage,2009-05-11 00:00:00,passage,146,0,4
tx,81,lower,HB 3330,TXV00000436,upper,to third reading,2009-05-23 00:00:00,other,0,0,0
tx,81,lower,HB 3330,TXV00000437,lower,final passage,2009-04-30 00:00:00,passage,143,0,7
tx,81,lower,HB 3340,TXV00000438,upper,to third reading,2009-05-20 00:00:00,other,0,0,0
tx,81,lower,HB 3389,TXV00000439,lower,final passage,2009-05-13 00:00:00,passage,144,0,6
tx,81,lower,HB 339,TXV00000440,lower,final passage,2009-05-06 00:00:00,passage,139,4,7
tx,81,lower,HB 3391,TXV00000441,lower,final passage,2009-05-04 00:00:00,passage,137,0,13
tx,81,lower,HB 3417,TXV00000442,upper,to third reading,2009-05-26 00:00:00,other,0,0,0
tx,81,lower,HB 3417,TXV00000443,upper,to third reading,2009-05-26 00:00:00,,0,0,0
tx,81,lower,HB 3433,TXV00000444,lower,final passage,2009-05-08 00:00:00,passage,135,0,15
tx,81,lower,HB 3438,TXV00000445,upper,to third reading,2009-05-26 00:00:00,other,0,0,0
tx,81,lower,HB 3445,TXV00000446,lower,final passage,2009-05-15 00:00:00,passage,138,4,8
tx,81,lower,HB 3452,TXV00000447,lower,final passage,2009-05-13 00:00:00,passage,145,1,4
tx,81,lower,HB 3454,TXV00000448,lower,final passage,2009-04-30 00:00:00,passage,133,0,17
tx,81,lower,HB 3456,TXV00000449,upper,to third reading,2009-05-05 00:00:00,other,0,0,0
tx,81,lower,HB 3461,TXV00000450,lower,final passage,2009-04-30 00:00:00,passage,144,0,6
tx,81,lower,HB 3477,TXV00000451,lower,final passage,2009-05-11 00:00:00,passage,85,56,9
tx,81,lower,HB 3480,TXV00000452,lower,final passage,2009-05-14 00:00:00,passage,134,8,8
tx,81,lower,HB 3481,TXV00000453,lower,final passage,2009-05-06 00:00:00,passage,143,0,7
tx,81,lower,HB 3496,TXV00000454,lower,final passage,2009-04-30 00:00:00,passage,144,0,6
tx,81,lower,HB 3499,TXV00000455,lower,final passage,2009-05-11 00:00:00,passage,140,0,10
tx,81,lower,HB 350,TXV00000456,lower,final passage,2009-03-31 00:00:00,passage,148,0,2
tx,81,lower,HB 3502,TXV00000457,lower,final passage,2009-05-06 00:00:00,passage,145,0,5
tx,81,lower,HB 3515,TXV00000458,lower,final passage,2009-04-28 00:00:00,passage,138,6,6
tx,81,lower,HB 3543,TXV00000459,lower,final passage,2009-05-04 00:00:00,passage,131,0,19
tx,81,lower,HB 3547,TXV00000460,upper,to third reading,2009-05-27 00:00:00,other,0,0,0
tx,81,lower,HB 3547,TXV00000461,lower,final passage,2009-05-06 00:00:00,passage,139,0,11
tx,81,lower,HB 3551,TXV00000462,lower,final passage,2009-05-13 00:00:00,passage,144,0,6
tx,81,lower,HB 3554,TXV00000463,upper,to third reading,2009-05-22 00:00:00,other,0,0,0
tx,81,lower,HB 358,TXV00000464,lower,final passage,2009-05-15 00:00:00,passage,138,0,12
tx,81,lower,HB 3594,TXV00000465,lower,final passage,2009-05-14 00:00:00,passage,142,0,8
tx,81,lower,HB 3595,TXV00000466,lower,final passage,2009-04-28 00:00:00,passage,147,0,3
tx,81,lower,HB 3601,TXV00000467,lower,final passage,2009-05-14 00:00:00,passage,146,0,4
tx,81,lower,HB 3611,TXV00000468,lower,final passage,2009-04-28 00:00:00,passage,146,0,4
tx,81,lower,HB 3612,TXV00000469,lower,final passage,2009-04-28 00:00:00,passage,148,0,2
tx,81,lower,HB 3613,TXV00000470,lower,final passage,2009-04-28 00:00:00,passage,142,0,8
tx,81,lower,HB 3621,TXV00000471,lower,final passage,2009-05-11 00:00:00,passage,146,0,4
tx,81,lower,HB 3623,TXV00000472,lower,final passage,2009-05-13 00:00:00,passage,146,0,4
tx,81,lower,HB 3632,TXV00000473,lower,final passage,2009-04-28 00:00:00,passage,144,0,6
tx,81,lower,HB 3634,TXV00000474,lower,final passage,2009-05-11 00:00:00,passage,147,0,3
tx,81,lower,HB 3637,TXV00000475,lower,final passage,2009-05-06 00:00:00,passage,133,9,8
tx,81,lower,HB 3646,TXV00000476,lower,final passage,2009-05-12 00:00:00,passage,144,2,4
tx,81,lower,HB 3649,TXV00000477,lower,final passage,2009-05-06 00:00:00,passage,125,19,6
tx,81,lower,HB 3650,TXV00000478,lower,final passage,2009-05-08 00:00:00,passage,103,24,23
tx,81,lower,HB 3653,TXV00000479,lower,final passage,2009-05-12 00:00:00,passage,116,30,4
tx,81,lower,HB 3654,TXV00000480,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 3661,TXV00000481,upper,to third reading,2009-05-12 00:00:00,other,0,0,0
tx,81,lower,HB 3661,TXV00000482,upper,to engrossment,2009-05-12 00:00:00,other,0,0,0
tx,81,lower,HB 3668,TXV00000483,upper,to third reading,2009-05-21 00:00:00,other,0,0,0
tx,81,lower,HB 3670,TXV00000484,lower,final passage,2009-05-11 00:00:00,passage,138,0,12
tx,81,lower,HB 3671,TXV00000485,lower,final passage,2009-05-06 00:00:00,passage,145,0,5
tx,81,lower,HB 3672,TXV00000486,lower,final passage,2009-05-14 00:00:00,passage,138,1,11
tx,81,lower,HB 3676,TXV00000487,lower,final passage,2009-05-15 00:00:00,passage,143,0,7
tx,81,lower,HB 3680,TXV00000488,lower,final passage,2009-05-13 00:00:00,passage,140,0,10
tx,81,lower,HB 3689,TXV00000489,lower,final passage,2009-05-04 00:00:00,passage,140,0,10
tx,81,lower,HB 3695,TXV00000490,lower,final passage,2009-05-11 00:00:00,passage,146,0,4
tx,81,lower,HB 3717,TXV00000491,lower,final passage,2009-05-06 00:00:00,passage,146,0,4
tx,81,lower,HB 3721,TXV00000492,lower,final passage,2009-04-30 00:00:00,passage,134,0,16
tx,81,lower,HB 3737,TXV00000493,lower,final passage,2009-05-06 00:00:00,passage,140,0,10
tx,81,lower,HB 375,TXV00000494,lower,final passage,2009-04-07 00:00:00,passage,146,0,4
tx,81,lower,HB 3751,TXV00000495,lower,final passage,2009-05-04 00:00:00,passage,139,0,11
tx,81,lower,HB 3765,TXV00000496,upper,to third reading,2009-05-13 00:00:00,other,0,0,0
tx,81,lower,HB 3765,TXV00000497,lower,final passage,2009-04-29 00:00:00,passage,139,0,11
tx,81,lower,HB 3790,TXV00000498,lower,final passage,2009-05-14 00:00:00,passage,144,0,6
tx,81,lower,HB 3795,TXV00000499,lower,final passage,2009-05-06 00:00:00,passage,140,1,9
tx,81,lower,HB 3827,TXV00000500,lower,final passage,2009-05-04 00:00:00,passage,142,1,7
tx,81,lower,HB 3838,TXV00000501,lower,final passage,2009-05-04 00:00:00,passage,142,0,8
tx,81,lower,HB 3841,TXV00000502,lower,final passage,2009-04-29 00:00:00,passage,140,0,10
tx,81,lower,HB 3846,TXV00000503,lower,final passage,2009-05-13 00:00:00,passage,145,1,4
tx,81,lower,HB 3854,TXV00000504,upper,to third reading,2009-05-25 00:00:00,other,0,0,0
tx,81,lower,HB 3857,TXV00000505,lower,final passage,2009-05-14 00:00:00,passage,145,0,5
tx,81,lower,HB 3859,TXV00000506,lower,final passage,2009-05-13 00:00:00,passage,94,51,5
